,userName,splitName,comment,n_recommend,n_reply,nyt_select,recommendflag,url,ttlCommentNum,gender,time,time_order,tech,Name,gender_
2423,ERT,ERT,"“We assume the workers are getting paid minimum wage.”

They all know better: they just don’t care.",227,2,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 06:53:30,4,False,ert,2.0
2424,Really,Really,This isn’t something that hasn’t been going on for ages.  Kathee Lee  Nike  et al.  Fashion made with the blood sweat and tears of people being paid little to nothing.,42,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 06:53:35,5,False,really,2.0
2425,dc,dc,"As long as these ""influencers"" get their clicks  right?
Sad.",71,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 06:53:41,6,False,dc,2.0
2426,marielle,marielle,It has always bothered me when people are vehemently anti-fur but many think nothing of wearing sweatshop clothing either from this country or from around the globe. Or they never question where and how the electronics they value so much are manufactured or where the key elements for the same are mined and under what conditions as they post.,227,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 07:03:46,7,False,marielle,1.0
2427,alan haigh,alan,"“They need to buy a lot of different styles and probably only wear them a couple times so their Instagram feeds can stay fresh ”

The moral bankruptcy of this sentence is staggering.  How wasteful and polluting consumer culture can permeate even the most politically liberal parts of our country shows how little we understand the global environmental emergency we face- or refuse to face  at our own peril.  

An international conference attempting to create a treaty that would address the main part of this unfolding disaster has disbanded with very little media scrutiny  although its importance to our species eclipses coverage of the Trump impeachment circus (with the clowns primarily supplied by the GOP). 

Meanwhile  it is still culturally acceptable to purchase clothing worn twice and then disposed of with no personal responsibility required on the impact of such behavior on our environment.  

I'm feeling like a stranger in a strange land as I read about the accelerating die-off of species  an increasing human population that  adds almost 200 thousand people to feed  clothe and shelter every day  oceans choking for oxygen and studies that tell of a climate warming much faster than was previously predicted.  Meanwhile the world as a whole continues do display no sense of urgency.  

Yes  we need to protect the wages of workers in this country and abroad  but if we allow ourselves to be distracted from our main challenge  almost everything else just won't matter.",345,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 07:06:48,8,False,alan,0.0
2428,Linnea Barnes,Linnea,If these so called influencers have this much power maybe one day they can  push for buying local  promoting real  honest retailers  that source their goods  instead of really cheap  throwaway clothes.   ha ha. I'm dreaming.,103,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 07:11:07,9,False,linnea,1.0
2429,Susan,Susan,"We need our courts to fast track some of these cases of unscrupulous employers exploiting workers (undocumented or not) with sweatshop conditions and illegal wages and and throw THEM in jail for once  rather than their “slave laborers.” 

Companies like Nova turn a blind eye to the human misery
“sewn” into their clothes  as long as the price is right.",22,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 07:37:09,10,False,susan,1.0
2430,Michael,Michael,"Made in America.

What's not to like?",8,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 07:37:10,11,False,michael,0.0
2431,cynicalskeptic,cynicalskeptic,"I'm astounded that there's still ANY garment industry left in the US.   I'm NOT surprised that wages are so low.   

Piecework is pretty much guaranteed to leave workers underpaid.   The fastest workers are used to set rates.  Most will never come close to the speed needed to make a decent wage.",26,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 07:37:19,12,False,cynicalskeptic,2.0
2432,Lon Newman,Lon,Tell Greta!,6,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 07:37:21,13,False,lon,0.0
2433,Randy L.,Randy,"People in our country illegally should not even be working.

This is an affront to every immigrant who comes legally and every citizen trying to get a job.",13,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 07:37:23,14,False,randy,1.0
2434,Mark W,Mark,"I'm glad NYT is shining a light on this issue. It's not a big surprise though. My mother worked in a garment factory for most of my childhood. She would sometimes bring us to work because there was no way she could afford a babysitter. The conditions were terrible. What a privilege it must be for anyone is who ""shocked"" by all this.",79,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 07:37:36,15,False,mark,0.0
2435,Mary M,Mary,"If you buy clothes that are so cheap you know people are not getting paid

Clothes are made by humans. They are not stamped",42,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 07:37:40,16,False,mary,1.0
2436,Jai,Jai,Am always amazed when an article like this garners so few comments.Most folks dont CARE!!,37,2,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 07:37:43,17,False,jai,2.0
2437,Paul,Paul,"I don't know who is worse off  these very low income people or lower middle class wage owners who are being hit from every side number one being lack of affordable health insurance.

Let the rich guy make as much as he wants as long as the above two groups have a quality  affordable living. 

Right now it is not happening.",26,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 07:50:01,18,False,paul,0.0
2438,atutu,atutu,"Employers should not be allowed to employ ANYONE (US citizen  legally or illegally in the US) below minimum wage  and the law should be enforced.
That would eliminate resentment towards illegal immigrants driving down wages  and eliminate the perverse incentive for employers to hire illegal immigrants for sweat-shops wages.",99,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 07:54:20,19,False,atutu,2.0
2439,HPS,HPS,"This has been going on in Los Angeles for years  think American Apparel. There is no magic in making inexpensive clothing  cheap labor is the key.
Amazon was discovered making garments in Bangladesh the were not approved by an industry watchdog group.
Why  cheap labor.",14,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 07:56:17,20,False,hps,2.0
2440,Gail,Gail,"It's naive to imagine that ""cheap"" anything has zero repercussions. What we think  say and do  matters; not only to people in our immediate neighborhood; it can affect both neighborhoods down the block and a ""world"" away. We are all in this together.",13,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 08:04:36,21,False,gail,1.0
2441,Winteca,Winteca,The system is intentionally set up this way: the article says the retailers aren’t being fined  so where is the disincentive to continue? Viva capitalism  US-style. Oh sorry  I thought it was all about sustainability now  good governance  mindfulness about social issues? What does Cardi B think about this?,24,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:07:43,22,False,winteca,2.0
2442,Scott,Scott,"The garment industry has always been  source of entry level jobs for new immigrants  and unfortunately they have always been exploited.  This helped lead to the rise of the garment unions in NYC early in the twentieth century.  These workers would benefit from union organizers engaging with them.  
What they could use  even more  are protective tariffs  not just against Chinese imports but from all countries.  If this means consumers pay 10 or 15 percent more for their clothes  so be it.  People deserve a living wage for their hard work.",15,4,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 08:09:03,23,False,scott,0.0
2443,Alternate Identity,Alternate,"Anyone who has ever had anything to do with the San Gabriel Valley can tell you this sort of thing has been going on for longer than I have been alive  and is absolutely rampant  and is by no means restricted to the fashion industry.

It is exploitation of the worst kind and it exists because it pays.  Wage theft is by far the leading theft loss mechanism in the United States today  and this is so because nobody cares.   People are too busy making money off it.

There are ways to isolate the beneficial owners of such a sweatshop from the sweatshop itself.  Thus  if the shop gets shut down it does not impact the owners  who look at the risk of shut down and/or loss of equipment and stock simply as the cost of doing business.  Until this changes such practices will continue.

And they won't change.  Such change would take teeth in the wage laws  and real enforcement  and that just ain't gonna happen.  The people practicing wage theft know precisely what they are doing and it is cheaper to buy a politician or two to prevent enforcement than to obey the law.

Welcome to America.  Now get back to work.",33,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:11:13,24,False,alternate,2.0
2444,Si Campbell,Si,"This situation  is the result of the half-century push for ""free trade"" and open borders.  Originally  American citizens were put into direct competition with semi-slave labor abroad; there was no way for US based production to compete. So the production has been pushed abroad to slaves  or kept here by not meeting US production laws and employing illegal immigrants under the table.",7,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 08:14:06,25,False,si,0.0
2445,n1789,n,Over one hundred years ago Italian and Jewish immigrant women made lots of our clothing; they were poorly paid  put in dangerous locations  and suffered greatly.  In time their families rose into the middle classes and did well  becoming the strength of America.  The same is happening now with other groups of immigrants and poor people.  Instead of weeping over them  give them a chance to work and to succeed.  It take time and effort. Stop the sentimentality.,3,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:14:26,26,False,n,2.0
2446,Winteca,Winteca,What’s the translation of ‘clothing shame’ into Swedish?,3,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:14:44,27,False,winteca,2.0
2447,KarenAnne,KarenAnne,Not only trashing workers  but trashing the planet.  Wearing something just one or two times??,107,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:14:57,28,False,karenanne,2.0
2448,MG,MG,It may be time to bring back the Union Label on clothes that was popular during much of the days of ILGWU power.,99,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:18:53,29,False,mg,2.0
2449,J Young,J,"This  and people who do not care about others' lives  is the problem: ""Under federal law  brands cannot be penalized for wage theft in factories if they can credibly claim that they did not know their clothes were made by workers paid illegally low wages.""

The fact that our Legislature drafted this 'catch me if you can' miserable excuse for labor law clearly demonstrates that it's time to throw the bums out of Congress.  We need term limits in Congress  and fast.",24,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:22:55,30,False,j,2.0
2450,Shantanu,Shantanu,And yet another reason to avoid social media. Every tried to speak with a live human versus interacting with (mostly) fake digital wrapper?,9,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:27:10,31,False,shantanu,2.0
2451,RH,RH,"Ms. Kitroeff 

You have totally missed the meat of this story. Where are the interviews of state and federal legislators who are responsible for supporting the laws which insulate retail from the workers? You write as if this sorry state is a fait accompli.",9,2,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:27:13,32,False,rh,2.0
2452,M,M,I expected cheap labor to be a major factor in affordable clothing. But reading such an in depth article was quite eye opening. I never knew how bad the working conditions were. Great journalism!,25,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:30:41,33,False,m,2.0
2453,Dan,Dan,"We listen to the politicians cry and complain about the conditions the employees of companies that make products off-shore for our market.
We are appalled about the working conditions  say  Bangladesh  in which that country has had a few tragedies concerning their sweatshops.
Bring the work here Trump brays.  He brags about those jobs HE created.  He bleats  along with McConnell  Graham and many other monied people  that regulations are killing our job market making it hard for employers to create jobs.

Well  oh capitalists  free market scions  Trump supporters.
Here are the jobs you hoped for.  Sweatshops  piece part pay.  Working conditions in factories that up until days of Trump may have been shuttered until compliance with those terrible and pesky rules that were created to protect the worker from abusive employers.

Yesiree.  We want that product at the lowest price  always  yet turn a blind eye to those who make the product-the vulnerable and easily exploited-who basically become indentured servants.

Yes  I can hear the screeching concerning those employees who are here illegally-send them back  this is what they deserve for being illegal.  But  I suppose rules are only for pure Americans.",19,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 08:30:43,34,False,dan,0.0
2454,No name,No,when workers cannot afford to live  the right wing becomes resurgent. it's only a matter of time. there will be fewer and fewer middle class people  more and more poor people  and a thin slice of super wealthy people in gated and armed redoubts.,14,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:35:22,35,False,no,2.0
2455,BayArea101,BayArea,"""her pay varied depending on how quickly her fingers could move. Ms. Cortes was paid for each piece of a shirt she sewed together"" 

That's standard garment manufacturing industry practice  and it has been since the beginning. No factory owner is going to pay a slow worker for piece-work the same as he or she pays a much faster worker. The way it works out is that the factories end up staffed only with fast workers.",4,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:39:14,36,False,bayarea,2.0
2456,Jim Connolly,Jim,This report underscores the crucial role that celebrity plays in sustaining a very inequitable economic system.,31,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 08:40:39,37,False,jim,0.0
2457,Midwest Tom,Midwest,"Much of this us tied to some people’s disgusting need to consume cheap clothing like a throw away. 

But a lot is tied to our laws that let companies subcontract work out and then claim ignorance of the actual conditions. 


Clearly a big lift with a Republican senate and a MAGA president  but the Dems in the house should at least start the process.",26,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:46:49,38,False,midwest,2.0
2458,The Weasel,The,There is a flip side to this story.  No work at all.  As these sweatshop stories have proliferated over the last two decades  honest manufacturers - who are trying to keep jobs in the US - find it nearly impossible to make things affordably and legally in Los Angeles. The result is to send everything out of state or overseas. This downtown garment industry is a shadow of its former self. And it has lost the highly skilled workers who used to make long-lasting  fine garments.  Those days are long gone. All that is left is the bottom of the barrel fast fashion -- and not much of that either.,13,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:47:56,39,False,the,2.0
2459,heidi katz,heidi,"Shame  too  on the complicit so-called ""influencers"".",34,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:54:21,40,False,heidi,1.0
2460,Alexandre Leal,Alexandre,"Business ""leaders"" like Fashion Nova's GC  Erica Meierhans  should be ashamed of themselves.  However  what should we expect when generations of students are raised in academic environments where economic results are promoted as the ultimate measuring stick of success and human value?

Yes  there is a direct connection between academic  university culture and corporate exploitation.  Law schools  for example  is no longer have academic environments fostering the principles of justice  but  rather  servce as a mechanism to understand and use the legal system to make mo' money  mo' money.",27,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 08:55:07,41,False,alexandre,2.0
2461,Chris,Chris,"I just read another article on NYT about the decade tech lost its way.

I have news for everyone: the main goal of technology in business is to replace human workers.

Automated systems are cheaper n the long run because management can downsize their HR department due to the decrease in employees.  The workers in this article are no different.  They are not considered human employees by management  but a cost to be minimized in the production of goods.

Management wants to minimize the amount they pay workers  which then forces them to shop at discount outlets that - ahem - sell at a lower price because the goods are made by minimizing the cost of human labor.

Either that or shop online and buy from Amazon  who minimizes the human cost through automated distribution centers. How long before your pizza order is delivered by a robot or flying drone?  That will happen when management deems the technology cheaper than paying people.

So what happens to all those people that no longer earn wages?",22,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 08:59:37,42,False,chris,1.0
2462,eloisebig,eloisebig,"The number of ills that have created this situation is pretty staggering.  Social media  and the desire of scads of people to be famous on some level - rejecting the mundanity of an off-camera life in exchange for likes and follows.  The ubiquity of ""fast fashion"" - which seems to depend entirely upon exploitation of workers.  The economic stagnation that means that people can only afford  and have gotten accustomed to  cheap clothes - mostly from countries that also exploit their labor forces.  The egregious weakening of our labor unions.  The obliviousness of most of us to the true human cost of fast and cheap fashion (I am complicit too - every time I buy a piece of clothing at ""40% off"" the list price that no retailer ever actually sells at).  The law should be changed to take away the false screen between the brand and the manufacturer  (i.e. the ""subcontractor"").   And we would all benefit from understanding the cradle to grave cost of all our garments.",23,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 09:11:16,43,False,eloisebig,2.0
2463,John Taylor,John,So what are we to assume about the workers in Vietnam  Maylasia and other countries who toil putting together clothes for Ralph Lauren ?,23,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:12:09,44,False,john,0.0
2464,William Baker,William,It's not difficult to find out if you are doing business with a sweatshop. Before establishing a business relationship with a supplier  the companies selling this clothing should hire a private investigation company to do a background check on the company making the clothes they sell to find out how much they are paying their employees to produce the clothing. To incentivize these background checks  there should also be significant monetary penalties for companies that sell clothing manufactured by sweatshops.,12,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:17:03,45,False,william,0.0
2465,Andrea R.,Andrea,Wouldn’t it be nice to see an “influencer” make a point of wearing the same outfit multiple times (God  forbid!) and choosing clothing that is ethically sourced!,323,4,True,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:26:07,46,False,andrea,1.0
2466,Donald,Donald,Grifter capitalism at its' best. The sweatshop was the first GIG economy.,24,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:26:09,47,False,donald,0.0
2467,Suzanne,Suzanne,"Shame on Cardi B. 

Shame on Fashion Nova. 

Shame on any Instagram poster.

Shame on us all for buying or accepting or ignoring any product made by people forced to accept FAR LESS than minimum wage. 

American Consumers must stand up for workers and demand fair wages for anything they wear  eat  sit on  etc. We must demand fair wages for all - and be willing to understand and pay the value of a product produced by fair wages.

Nothing cool about looking the other way  pretending not to know. Nothing cool about wearing clothing produced by slave-wage labor. 

Thanks NYT for letting us know  again...and again...and again.",43,4,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 09:26:14,48,False,suzanne,1.0
2468,Fenella,Fenella,So it turns out that fast fashion isn't just bad for the planet  it's bad for people as well.,217,1,True,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 09:26:28,49,False,fenella,2.0
2469,stevevelo,stevevelo,Secret?? What secret?? It's only a secret to those who have absolutely no knowledge of how the world works. This has been going on for centuries!! How did cool trendies and fashionistas THINK clothes were made??,31,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 09:26:31,50,False,stevevelo,2.0
2470,Kb,Kb,About three years ago  the Los Angles Times did an investigative report on this very topic. Wages at about $4 or less per hour. However  the stores involved were discount stores found in malls.,10,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 09:28:05,51,False,kb,2.0
2471,Tim H.,Tim,So..... The Dems are moving too far to the left???? Excuse me? It’s nothing but right wing policies that allow greed and slavery like this to exist along with a healthy dose of corporate scumbaggery. The shamelessness of our society is simply staggering. This is what comes of destroying worker’s unions. We’re living in a 21st century gilded age of robber barons.,101,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:28:43,52,False,tim,1.0
2472,george eliot,george,"""Under federal law  brands cannot be penalized for wage theft in factories if they can credibly claim that they did not know their clothes were made by workers paid illegally low wages.""

So under federal law  slavery is legal.",51,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 09:29:36,53,False,george,1.0
2473,Laurence Bachmann,Laurence,Instagram notwithstanding  not very much has changed in clothing factories in the last 100 years. Shades of the Triangle Shirtwaist Factory and Norma Rae!,27,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:41:56,54,False,laurence,0.0
2474,John,John,Anyone who is buying and wearing these brands needs to think where and how are these made. Those who are profiting from the labor need to be punished not by going to jail but instead being made to work for the wages they pay for a number of years. Until they walk in the shoes of those they abuse nothing will change.,13,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 09:46:58,55,False,john,0.0
2475,AS,AS,"I’ve seen the workers picking strawberries in the fields of California. It’s a job I would never want. Strawberries are fairly cheap  especially in season  likely due to underpaid  possibly illegal  labor. Am I willing to pay more?

While I may drive past factories where people are sewing my clothes together  I don’t see them. Still  I’m pretty sure it’s also not a job I would want. And it’s likely a job held by an underpaid and possibly illegal laborer. Am I willing to pay more for my clothes?

Here’s what hurts to admit: even if I pay more  clearly it won’t assure the worker is paid fairly. 

Our economy is broken when it sits upon the need for us to spend more and more and more and when it sits upon the backs of those who are deemed disposable and dispensable. 

Sadly  too many think all is well in our economy if all is well for them.",25,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:07:32,56,False,as,2.0
2476,Charmaine,Charmaine,This is not only about the way the workers are being treated  but additionally about the waste that is being generated by fast fashon which is designed to be worn once or twice and discarded.,32,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 10:08:39,57,False,charmaine,1.0
2477,ma77hew,mahew,If we had a real labor department that was truly set up to protect workers rather than the corporations  companies like Fashion Nova and all their shadow companies would be shutdown rather they are allowed to operate with slaps on their wrists while still abusing workers freely.,13,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:19:21,58,False,mahew,2.0
2478,Pella,Pella,Here are some clothing manufacturers who advertise their fair wages and ethical materials sourcing practices:  Blue Canoe  Toad & Co.  Indigenous.  There are many  many more like these.  If the customer looks around online  h/she will find no shortage of opportunities to buy and wear clothing which has none of the stigmas discussed in this article.,14,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:23:29,59,False,pella,2.0
2479,Vincenzo,Vincenzo,Consume consume consume: the underlying ethos of our economic system  which never fails in its exclusion of the environment as a consideration; nor  of course  of justice to its economically most fragile. Only eco-economics can put us on the path of preserving the natural world and ourselves.  But we're apparently too impressed by the endorsements of celebrities to see through the implications of our unyielding consumption.,19,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:24:51,60,False,vincenzo,2.0
2480,Afrikanneer,Afrikanneer,"Nothing new here.
It would be easier for the National Rifle Association (NRA) to accept federal regulation than the Republicans in Congress to legislate a minimum wage increase. They continue winning an election because there is a real divide in America between the poor and capitalism. Nobody is speaking for the poor except Elizabeth Warren and Bernie Sanders. In November 2020  we can give them a mandate. Vote in November 2020.",10,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:25:37,61,False,afrikanneer,2.0
2481,Joe B.,Joe,This article makes me physically ill. Our values are so out of wack. Where do we start the cleanup? Hold the brands accountable  NOW.,20,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 10:30:35,62,False,joe,0.0
2482,db2,db,"Sweat shops are Trump’s life blood.
Disparaged  out of sight laborers.
Just take a look at the tags on MAGA caps or Ivanka goods.",21,2,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:35:47,63,False,db,2.0
2483,justin,justin,don't like it dont buy it. simple as that.,2,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:35:47,64,False,justin,1.0
2484,Rick,Rick,Human vanity and selfishness is boundless.,13,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 10:35:48,65,False,rick,0.0
2485,Lawyermom,Lawyermom,Clothes that look expensive?  You have got to be kidding!,23,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:35:49,66,False,lawyermom,2.0
2486,Alison,Alison,"Fast fashion is bad for everyone. If these clothes cost so little  obviously they are poorly made and by slave labor. Shop second hand: it’s better for everyone. 

I must say I’m glad that I am at an age where I no longer care about being “in style.”",20,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 10:35:49,67,False,alison,1.0
2487,Beyond Karma,Beyond,"“They need to buy a lot of different styles and probably only wear them a couple times so their Instagram feeds can stay fresh ” Richard Saghian  Fashion Nova’s founder  said in an interview last year.

And I'm sure these same people constantly pat themselves on the back as they demand no straws in their drinks.",49,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:35:50,68,False,beyond,2.0
2488,Ana,Ana,How can we stop in an effective way the insanity and cruelty of fast fashion? So destructive for the planet and the people working in it!,16,9,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 10:35:51,69,False,ana,1.0
2489,kate j,kate,"and that means most of the clothing  worn once or twice by an ""influencer""  ends up in a landfill. I wish those influencers would use their powers for good",48,2,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:37:00,70,False,kate,1.0
2490,Maggie,Maggie,In what way do Fashion Nova’s clothes “ look expensive” ? Expensive to me would mean well-made. The patterns in the waist band and the base of those plaid pants do not even line up.   To me they look as if they were made by people who are paid by piece work ( and exploited). Maybe we need to get away from fast fashion and go back to having fewer  well-made clothes that last.,299,10,True,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 10:38:29,71,False,maggie,1.0
2491,Jim S.,Jim,And where are the criminal charges against the owners of these plants  both for underpayment of wages and for hiring illegal aliens?,19,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 10:42:52,72,False,jim,0.0
2492,Jo Williams,Jo,"Federal law. If they can ‘credibly claim’ they didn’t know of illegally low wages  undocumented workers. Weasel words. Designed to avoid liability. 

And what has this president  this administration  this Senate  done in the past 3  years for it’s base- American workers wanting a fair  living wage? How is E-Verify coming along (with it’s own weasel wording)? Has it proposed new legislation  tightening up laws that allow these practices? 

Any new legislative ....incentives ...to states that tighten up their incorporation laws on name changes  responsibility?

No. But build that Wall. Sooner or later  that...base...is going to realize they’ve been scammed. 

As for the so-called celebrities wearing these sweatshop garments. Maybe they should try and find the factories  do a televised tour. Take a break from their well-paid careers. 

Do not wonder why progressives  wanting major changes  are causing jitters in the corporate world.",7,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 10:42:54,73,False,jo,1.0
